living_space,rooms,cold_rent,construction_year,quarter,city,postcode,heating_type,rent_per_square_meter,latitude,longitude,publish_year,publish_month,geometry,1km_tile,square_m_per_person
90.25200000000001,3.5,733.2,1959.0,Dulsberg,Hamburg,22049,7,9.744,53.586077211695326,10.061878077146595,2018,11,POINT (10.06187807714659 53.58607721169533),7037,32.97
68.016,3.5,816.192,1966.0,Stellingen,Hamburg,22525,6,14.4,53.59072734606402,9.92943443183536,2018,1,POINT (9.929434431835359 53.59072734606402),6138,38.7
103.656,3.5,1079.0639999999999,2020.0,Eidelstedt,Hamburg,22523,3|26|8,12.492,53.61689601389179,9.900791278274477,2018,1,POINT (9.900791278274477 53.61689601389179),5941,37.07
69.6,2.5,672.0,1959.0,Horn,Hamburg,22111,8,11.592,53.543616730995566,10.094135255974068,2018,11,POINT (10.09413525597407 53.54361673099557),7233,30.96
84.0,3.5,930.0,1974.0,Niendorf,Hamburg,22459,6,13.284,53.63155732955346,9.959512619990614,2018,2,POINT (9.959512619990614 53.63155732955346),6342,43.54
39.6,1.5,570.0,1957.0,Winterhude,Hamburg,22299,7,17.268,53.59122992061807,10.005328073956226,2018,9,POINT (10.00532807395623 53.59122992061807),6638,41.84
86.124,2.5,1186.788,2016.0,Barmbek-Nord,Hamburg,22307,7,16.535999999999998,53.59310607086893,10.048827440301164,2018,5,POINT (10.04882744030116 53.59310607086893),6938,37.08
51.6,1.5,294.528,2001.0,Rahlstedt,Hamburg,22149,1,6.852,53.588484736751006,10.181005672834242,2018,1,POINT (10.18100567283424 53.58848473675101),7838,39.75
97.944,3.5,882.0,2003.0,Heimfeld,Hamburg,21075,7,10.812000000000001,53.46084740892758,9.942540285682504,2018,5,POINT (9.942540285682504 53.46084740892758),6223,35.31
81.6,3.5,816.0,1976.0,Marmstorf,Hamburg,21077,6,12.0,53.43121516428146,9.95321163290916,2018,4,POINT (9.953211632909159 53.43121516428146),6320,43.13
128.4,4.5,1536.0,1942.0,Langenhorn,Hamburg,22419,5,14.352,53.67352612562332,10.000046017227383,2018,11,POINT (10.00004601722738 53.67352612562332),6647,35.94
149.256,5.5,1872.24,2018.0,Stellingen,Hamburg,22525,7,15.048,53.58704772499794,9.930221061997663,2018,10,POINT (9.930221061997663 53.58704772499794),6137,38.7
164.4,3.5,4320.0,2008.0,Ottensen,Hamburg,22763,7,31.535999999999998,53.54403574068849,9.918802800143483,2018,5,POINT (9.918802800143483 53.54403574068849),6033,38.71
79.2,3.5,673.2,1962.0,Heimfeld,Hamburg,21075,10,10.2,53.4618334377524,9.947301983158642,2018,11,POINT (9.947301983158642 53.4618334377524),6224,35.31
141.6,4.5,1632.0,1987.0,Volksdorf,Hamburg,22359,10,13.835999999999999,53.67305551926323,10.148557465333589,2018,10,POINT (10.14855746533359 53.67305551926323),7547,48.8
78.0,3.5,1128.0,1913.0,Rotherbaum,Hamburg Grindelhof,20146,1,17.352,53.568291898018465,9.982172438320019,2018,2,POINT (9.982172438320019 53.56829189801847),6535,49.71
78.0,2.5,780.0,1984.0,Hohenfelde,Hamburg,22087,5,12.0,53.5610469206229,10.032925870387867,2018,5,POINT (10.03292587038787 53.5610469206229),6835,40.67
68.4,3.0,855.6,1956.0,Dulsberg,Hamburg,22049,1,15.012,53.57908168905449,10.061286659435392,2018,8,POINT (10.06128665943539 53.57908168905449),7037,32.97
63.48,2.5,625.212,1971.0,Lohbrügge,Hamburg,21031,7,11.82,53.511496398417464,10.195668865425127,2018,8,POINT (10.19566886542513 53.51149639841746),7929,38.07
63.6,2.5,732.0,1969.0,Langenhorn,Hamburg,22415,1,13.812000000000001,53.64889721946025,10.00588692337368,2018,8,POINT (10.00588692337368 53.64889721946025),6644,35.94
76.27199999999999,3.5,1260.0,2022.0,Hammerbrook,Hamburg,20097,7,19.824,53.546976559843436,10.012435052107083,2018,10,POINT (10.01243505210708 53.54697655984344),6733,29.96
43.2,1.5,564.0,1969.0,Wandsbek,Hamburg,22041,7,15.672,53.57628399171562,10.092765991180789,2018,2,POINT (10.09276599118079 53.57628399171562),7236,37.68
71.46,2.5,718.8,1977.0,Rahlstedt,Hamburg,22149,6,12.072000000000001,53.59192471557853,10.141089084873984,2018,1,POINT (10.14108908487398 53.59192471557853),7538,39.75
34.8,1.5,354.0,1959.0,Harburg,Hamburg,21073,8,12.204,53.45864369560657,9.972111137002113,2018,5,POINT (9.972111137002113 53.45864369560657),6423,31.25
88.8,3.5,781.44,1984.0,Neugraben-Fischbek,Hamburg,21147,5,10.56,53.48000156787465,9.87400441050233,2018,7,POINT (9.87400441050233 53.48000156787465),5826,37.42
135.6,3.5,1944.0,1992.0,Winterhude,Hamburg,22299,7,17.208,53.599291462836476,10.002725775610656,2018,10,POINT (10.00272577561066 53.59929146283648),6639,41.84
104.78399999999999,2.5,960.0,2013.0,Niendorf,22455,22455,7,10.992,53.64101517056936,9.944084192706336,2018,8,POINT (9.944084192706336 53.64101517056936),6243,43.54
59.94,2.5,762.0,1968.0,Barmbek-Nord,Hamburg,22307,7,15.252,53.597299519351594,10.03944540612138,2018,9,POINT (10.03944540612138 53.59729951935159),6839,37.08
54.48,2.5,756.0,2022.0,Tonndorf,Hamburg,22047,5,16.656,53.584668266885814,10.110449339771991,2018,1,POINT (10.11044933977199 53.58466826688581),7337,40.03
56.724,2.5,766.8,1958.0,Eimsbüttel,Hamburg,20259,7,16.224,53.57308376110097,9.95003150995027,2018,10,POINT (9.95003150995027 53.57308376110097),6236,38.35
114.804,4.0,954.0,1965.0,Tonndorf,Hamburg,22045,5,9.972000000000001,53.58494625401289,10.115318105086336,2018,10,POINT (10.11531810508634 53.58494625401289),7337,40.03
80.472,3.0,1050.0,2022.0,Jenfeld,Hamburg / Jenfeld,22045,7,15.66,53.58280687274448,10.14076918368567,2018,8,POINT (10.14076918368567 53.58280687274448),7537,31.6
97.2,4.0,1584.0,2012.0,Bahrenfeld,Hamburg,22761,7,19.56,53.56231608983735,9.93003051272725,2018,3,POINT (9.930030512727249 53.56231608983735),6135,35.84
55.2,2.0,918.0,1984.0,Winterhude,Hamburg,22301,2,19.956,53.580016336484185,10.009995261981137,2018,11,POINT (10.00999526198114 53.58001633648419),6637,41.84
163.2,4.5,2748.0,1977.0,Groß Flottbek,Hamburg,22607,6,20.208,53.564128191763686,9.88097199641742,2018,11,POINT (9.88097199641742 53.56412819176369),5835,49.29
114.0,3.5,1800.0,1904.0,Rotherbaum,Hamburg,20146,1,18.948,53.569166235998104,9.981131487108039,2018,12,POINT (9.981131487108039 53.5691662359981),6436,49.71
147.66,4.5,1993.4160000000002,2018.0,Altona-Altstadt,Hamburg,22767,7,16.2,53.54941386951566,9.941354714730167,2018,3,POINT (9.941354714730167 53.54941386951566),6233,34.86
60.0,2.5,576.0,1999.0,Eißendorf,Hamburg,21073,5,11.52,53.45799565339928,9.967181072277112,2018,1,POINT (9.967181072277112 53.45799565339928),6423,38.77
69.264,2.5,588.744,2022.0,Hausbruch,Hamburg,21149,7,10.2,53.471988356633894,9.887540615855382,2018,7,POINT (9.887540615855382 53.47198835663389),5825,35.25
29.28,1.5,744.0,2022.0,Bahrenfeld,Hamburg,22761,10,30.491999999999997,53.56546846374468,9.90349245089396,2018,12,POINT (9.90349245089396 53.56546846374468),5935,35.84
228.0,4.5,4320.0,2007.0,Othmarschen,Hamburg,22605,7,22.74,53.5451982935077,9.913631073960198,2018,1,POINT (9.913631073960198 53.5451982935077),6033,54.48
73.72800000000001,3.5,720.0,1915.0,St. Georg,Hamburg,20097,5,11.724,53.55084745459485,10.017728763263294,2018,4,POINT (10.01772876326329 53.55084745459485),6734,38.67
101.616,4.0,1626.0,1904.0,Winterhude,Hamburg,22303,7,19.2,53.580571824362465,10.011939360129123,2018,4,POINT (10.01193936012912 53.58057182436247),6637,41.84
180.0,4.5,2790.0,1904.0,Harvestehude,Hamburg,20149,1,18.6,53.583841766416704,9.98579417368041,2018,10,POINT (9.985794173680411 53.5838417664167),6537,56.42
70.28399999999999,2.5,814.8,1965.0,Ottensen,Hamburg,22763,10,13.908,53.5551817322167,9.912831408276846,2018,11,POINT (9.912831408276846 53.5551817322167),6034,38.71
113.26799999999999,4.5,1019.4119999999999,1972.0,Rahlstedt,Hamburg,22145,1,10.8,53.62994501098055,10.14894898942359,2018,1,POINT (10.14894898942359 53.62994501098055),7542,39.75
80.4,3.0,476.74800000000005,1942.0,Veddel,Hamburg,20539,1,7.1160000000000005,53.52803662817232,10.020395169337963,2018,3,POINT (10.02039516933796 53.52803662817232),6731,26.42
48.852,1.5,534.0,2002.0,Bramfeld,Hamburg,22177,5,13.116,53.596789424357226,10.061908365654658,2018,10,POINT (10.06190836565466 53.59678942435723),7039,38.15
64.296,2.5,933.6,2008.0,Hohenfelde,Hamburg,22087,5,17.424,53.56423685968296,10.025828471692362,2018,4,POINT (10.02582847169236 53.56423685968296),6735,40.67
68.16,2.5,984.0,2022.0,Barmbek-Nord,Hamburg,22083,7,17.328,53.59064843958868,10.04395603525446,2018,5,POINT (10.04395603525446 53.59064843958868),6938,37.08
77.844,3.0,780.0,1939.0,Marienthal,Hamburg,22043,5,12.024000000000001,53.565255243368284,10.075406193225072,2018,5,POINT (10.07540619322507 53.56525524336828),7135,47.29
82.8,2.5,1560.0,1976.0,Altona-Altstadt,Hamburg,20097,7,22.608,53.54558121234854,9.94682002676048,2018,3,POINT (9.946820026760481 53.54558121234854),6233,34.86
93.708,3.5,1302.684,2013.0,St. Georg,Hamburg,20099,7,16.68,53.55393542120115,10.018678454426693,2018,8,POINT (10.01867845442669 53.55393542120115),6734,38.67
74.52,2.5,1260.0,2022.0,Altona-Nord,Hamburg,22765,7,20.292,53.55987482968917,9.948944829256924,2018,11,POINT (9.948944829256924 53.55987482968917),6234,34.86
70.944,2.5,1128.0,2020.0,Bramfeld,Hamburg,22177,3,19.08,53.59472337139384,10.058399080455233,2018,2,POINT (10.05839908045523 53.59472337139384),7038,38.15
60.876000000000005,3.5,604.8,1954.0,Horn,Hamburg-Horn,22111,1,11.915999999999999,53.54731785335517,10.090548700228688,2018,9,POINT (10.09054870022869 53.54731785335517),7233,30.96
81.6,3.5,756.0,1916.0,Eißendorf,Hamburg,21073,5,11.112,53.45678156042504,9.959061414282012,2018,8,POINT (9.959061414282012 53.45678156042504),6323,38.77
45.6,1.5,630.0,1967.0,Barmbek-Süd,Hamburg,22083,7,16.584,53.58153098037498,10.041788667709554,2018,11,POINT (10.04178866770955 53.58153098037498),6837,37.43
69.6,3.0,600.0,1959.0,Heimfeld,Hamburg,21075,8,10.344000000000001,53.46279556200158,9.962612910082246,2018,9,POINT (9.962612910082246 53.46279556200158),6324,35.31
111.6,3.5,1560.0,2002.0,Winterhude,Hamburg,22303,5,16.776,53.585781668647044,10.016916083995083,2018,7,POINT (10.01691608399508 53.58578166864704),6737,41.84
81.42,3.5,768.0,1955.0,Hamm-Nord,Hamburg,20535,7,11.315999999999999,53.562275360701115,10.06075848861074,2018,11,POINT (10.06075848861074 53.56227536070111),7035,35.77
54.0,2.5,594.0,1972.0,Niendorf,Hamburg,22459,6,13.2,53.62549859687064,9.955135953368547,2018,2,POINT (9.955135953368547 53.62549859687064),6342,43.54
68.016,2.5,1126.8,2020.0,Winterhude,Hamburg,22303,7,19.884,53.59149844164178,10.034877662449244,2018,4,POINT (10.03487766244924 53.59149844164178),6838,41.84
51.96,2.5,572.4,1914.0,Wilhelmsburg,Hamburg,21107,5,13.224,53.51745171746289,9.984011803053066,2018,9,POINT (9.984011803053066 53.51745171746289),6530,29.3
43.668,1.5,780.0,1961.0,Borgfelde,Hamburg,20535,7,21.432,53.55648177930336,10.03766502816373,2018,9,POINT (10.03766502816373 53.55648177930336),6834,33.6
58.8,2.0,700.8,2008.0,Eidelstedt,Hamburg,22523,10,14.304,53.61215689666521,9.897631117499474,2018,4,POINT (9.897631117499474 53.61215689666521),5940,37.07
98.80799999999999,3.5,1037.484,1954.0,Wandsbek,Hamburg,22049,7,12.6,53.578961865434295,10.064087550291637,2018,7,POINT (10.06408755029164 53.57896186543429),7037,32.97
112.8,3.5,1440.0,1904.0,Rotherbaum,Hamburg,20146,7,15.324000000000002,53.564429381877794,9.981011094555564,2018,7,POINT (9.981011094555564 53.56442938187779),6435,49.71
104.64,3.5,1517.28,2021.0,Osdorf,Hamburg,22609,7,17.4,53.57147374798164,9.858103754154971,2018,3,POINT (9.858103754154971 53.57147374798164),5636,40.27
115.32,3.5,2028.0,2013.0,HafenCity,Hamburg,20457,7,21.108,53.54163887796571,9.994754355281604,2018,1,POINT (9.994754355281604 53.54163887796571),6532,50.0
62.4,2.0,612.0,1984.0,Rahlstedt,Hamburg,22145,5,11.772,53.59180919186996,10.161298958602735,2018,12,POINT (10.16129895860274 53.59180919186996),7638,39.75
67.2,3.5,1260.0,1956.0,Winterhude,Hamburg,22301,7,22.5,53.59115702649226,10.005818002211651,2018,9,POINT (10.00581800221165 53.59115702649226),6638,41.84
84.564,2.5,1140.0,1942.0,Groß Borstel,Hamburg-Groß Borstel,22453,11,16.176,53.605508727500016,9.967760876495948,2018,5,POINT (9.967760876495948 53.60550872750002),6440,40.88
100.32,3.5,1176.0,1982.0,Schnelsen,Hamburg-Schnelsen,22459,5,14.064,53.6287230773751,9.9189537994872,2018,3,POINT (9.9189537994872 53.6287230773751),6042,40.65
97.2,3.5,1128.0,2018.0,Eidelstedt,Hamburg,22523,11,13.92,53.6026330341096,9.902660994946654,2018,9,POINT (9.902660994946654 53.6026330341096),5939,37.07
109.56,3.5,1896.0,2022.0,Altona-Nord,Hamburg,22765,1,20.772,53.561008748847506,9.938401742206645,2018,10,POINT (9.938401742206645 53.56100874884751),6235,34.22
107.304,3.5,1392.0,2013.0,Rissen,Hamburg,22559,1,15.564,53.58136300357753,9.760381531505498,2018,11,POINT (9.760381531505498 53.58136300357753),5037,48.74
175.2,2.5,3600.0,2020.0,Rotherbaum,Hamburg,20149,11|8,24.66,53.56568782938259,9.99550129189491,2018,12,POINT (9.995501291894911 53.56568782938259),6535,49.71
41.196000000000005,1.5,507.6,1980.0,Wandsbek,Hamburg,22047,6,14.784,53.58064394060996,10.084647157705056,2018,2,POINT (10.08464715770506 53.58064394060996),7137,37.68
84.0,3.5,1108.8,1964.0,Winterhude,Hamburg,22301,5,15.84,53.58336889717222,10.00071946842886,2018,8,POINT (10.00071946842886 53.58336889717222),6637,41.84
46.343999999999994,1.5,648.0,1961.0,Stellingen,Hamburg,22527,5,16.776,53.58195208858956,9.940821782254488,2018,4,POINT (9.940821782254488 53.58195208858956),6237,38.35
85.824,3.0,658.8,1976.0,Heimfeld,Hamburg,21075,6,9.216000000000001,53.47095115144964,9.92591445138916,2018,5,POINT (9.92591445138916 53.47095115144964),6125,35.31
129.6,4.5,1490.4,2018.0,Eidelstedt,Hamburg,22523,11,13.8,53.60306886645164,9.900883534986166,2018,4,POINT (9.900883534986166 53.60306886645164),5939,37.07
102.12,4.5,757.7280000000001,1962.0,Neugraben-Fischbek,Hamburg,21149,5,8.904,53.46859199576204,9.825712648091082,2018,11,POINT (9.825712648091082 53.46859199576204),5424,37.42
68.832,2.5,1125.36,1914.0,Ottensen,Hamburg,22765,8,19.62,53.553955404112436,9.933210336688152,2018,10,POINT (9.933210336688152 53.55395540411244),6134,38.71
86.4,3.5,1252.8,2018.0,Barmbek-Nord,Hamburg,22303,7,17.4,53.59408519134338,10.035629966481332,2018,5,POINT (10.03562996648133 53.59408519134338),6838,41.84
39.6,1.5,444.0,1904.0,Lohbrügge,Hamburg,21031,8,13.452,53.49967530990616,10.204738297159752,2018,12,POINT (10.20473829715975 53.49967530990616),7928,38.07
128.4,3.5,1296.0,1973.0,Rahlstedt,Hamburg,22147,6,12.107999999999999,53.61936452127418,10.137668246588245,2018,5,POINT (10.13766824658824 53.61936452127418),7541,39.75
68.244,3.5,894.0,2021.0,Hummelsbüttel,Hamburg Hummelsbüttel / Fuhlsbüttel Nord,22339,5,15.72,53.63999653851454,10.021565713285757,2018,12,POINT (10.02156571328576 53.63999653851454),6743,41.27
80.16,2.5,816.0,1992.0,Rahlstedt,Hamburg,22143,7,12.216,53.6012573614974,10.152328726624146,2018,8,POINT (10.15232872662415 53.6012573614974),7639,39.75
89.04,3.5,1023.96,1923.0,Lohbrügge,Hamburg,21031,5,13.8,53.51285096294248,10.1916094177664,2018,12,POINT (10.1916094177664 53.51285096294248),7929,38.07
84.0,3.5,1194.0,2018.0,Harburg,Hamburg,21073,5,17.052,53.462435560212526,9.982764523933254,2018,10,POINT (9.982764523933254 53.46243556021253),6524,31.25
136.38,4.5,1432.8,2012.0,Langenhorn,Hamburg,22417,1,12.612,53.67506988422285,10.034038599776906,2018,5,POINT (10.03403859977691 53.67506988422285),6847,35.94
208.8,6.0,2340.0,1934.0,Ottensen,Hamburg,22763,5,13.452,53.55004691956956,9.917124484109529,2018,3,POINT (9.917124484109529 53.55004691956956),6033,38.71
56.4,2.5,780.0,1894.0,Harvestehude,Hamburg,20149,7,16.596,53.57854946261564,9.9867907728106,2018,2,POINT (9.9867907728106 53.57854946261564),6537,56.42
90.456,3.5,901.2,2003.0,Heimfeld,Hamburg,21075,7,11.952,53.460710913970686,9.94289157007614,2018,5,POINT (9.94289157007614 53.46071091397069),6223,35.31
151.236,4.5,1800.0,1967.0,Hamm-Mitte,Hamburg,20537,7,14.28,53.55517604610037,10.046796883896203,2018,12,POINT (10.0467968838962 53.55517604610037),6934,35.77
126.0,4.5,1886.4,2021.0,Winterhude,Hamburg,22299,1,17.964000000000002,53.59498294550935,9.999111912380078,2018,1,POINT (9.999111912380078 53.59498294550935),6638,41.84
70.656,2.5,593.508,2023.0,Groß Borstel,Hamburg,22529,19,10.08,53.60340571355749,9.972540617124816,2018,12,POINT (9.972540617124816 53.60340571355749),6439,40.88
217.14,6.5,2860.8,2018.0,Hamb.-Altstadt,Hamburg,20457,7,15.804,53.54673110052707,9.994493734385044,2018,7,POINT (9.994493734385044 53.54673110052707),6533,45.88
72.432,2.5,1152.0,2022.0,Hammerbrook,Hamburg,20097,7,19.08,53.546976559843436,10.012435052107083,2018,8,POINT (10.01243505210708 53.54697655984344),6733,29.96
53.16,2.0,480.0,1971.0,Langenhorn,Hamburg,22419,5,10.835999999999999,53.65891559959272,10.015395340914168,2018,12,POINT (10.01539534091417 53.65891559959272),6746,35.94
72.0,2.5,1008.0,1962.0,St. Georg,Hamburg,20099,7,16.8,53.55296138343069,10.013446355787547,2018,8,POINT (10.01344635578755 53.55296138343069),6734,38.67
148.8,4.0,2328.0,1983.0,Eppendorf,Hamburg,20251,1,18.78,53.598123807429936,9.979143772555007,2018,10,POINT (9.979143772555007 53.59812380742994),6439,46.44
120.516,3.5,1354.9920000000002,2011.0,Stellingen,Hamburg,22527,24|7|17,13.488,53.59394836741142,9.940040168794244,2018,2,POINT (9.940040168794244 53.59394836741142),6238,38.7
63.6,2.5,702.0,1941.0,Barmbek-Nord,Hamburg,22305,7,13.248,53.59241611006525,10.042457315499613,2018,9,POINT (10.04245731549961 53.59241611006525),6838,37.08
51.336000000000006,2.5,864.0,1957.0,Barmbek-Nord,Hamburg,22307,7,20.195999999999998,53.59778586382093,10.054238031666348,2018,8,POINT (10.05423803166635 53.59778586382093),6939,37.08
84.0,3.5,1050.0,1971.0,Wilstorf,Hamburg,21077,5,15.0,53.446255635575106,9.985120931918098,2018,8,POINT (9.985120931918098 53.44625563557511),6522,35.23
67.2,2.5,1142.4,1889.0,Harvestehude,Hamburg,20149,6,20.4,53.573995468093,9.995163746781992,2018,1,POINT (9.995163746781992 53.573995468093),6536,56.42
72.6,2.5,772.2,1980.0,Uhlenhorst,Hamburg,22085,5,12.767999999999999,53.57117797103276,10.026628308287464,2018,3,POINT (10.02662830828746 53.57117797103276),6736,37.43
60.0,2.5,612.0,1964.0,Heimfeld,Hamburg,21075,8,12.24,53.468434423374774,9.961111877004225,2018,3,POINT (9.961111877004225 53.46843442337477),6324,35.31
156.0,3.5,1908.0,2004.0,Osdorf,Hamburg,22549,7,14.675999999999998,53.57414439605096,9.851667231521523,2018,8,POINT (9.851667231521523 53.57414439605096),5636,40.27
94.8,3.5,936.0,1935.0,Lohbrügge,Hamburg,21031,5,11.844000000000001,53.494599126152885,10.20587594514556,2018,5,POINT (10.20587594514556 53.49459912615288),7927,38.07
78.0,3.5,1200.0,2022.0,Rahlstedt,Hamburg,22145,5,18.456,53.63477244669565,10.170467162092262,2018,11,POINT (10.17046716209226 53.63477244669565),7743,39.75
90.0,3.5,810.0,1964.0,Rahlstedt,Hamburg,22143,1,10.8,53.60582633267077,10.147826341300966,2018,4,POINT (10.14782634130097 53.60582633267077),7540,39.75
104.47200000000001,3.5,958.8,1977.0,Rahlstedt,Hamburg,22149,6,11.015999999999998,53.59192471557853,10.141089084873984,2018,8,POINT (10.14108908487398 53.59192471557853),7538,39.75
51.516000000000005,1.5,750.0,1976.0,Barmbek-Süd,Hamburg / Barmbek-Süd,22083,5,17.472,53.574274678319064,10.028589171477536,2018,11,POINT (10.02858917147754 53.57427467831906),6836,37.43
213.66,5.5,1560.0,1984.0,Neugraben-Fischbek,Hamburg,21149,5,8.76,53.47084903516944,9.824054726402423,2018,10,POINT (9.824054726402423 53.47084903516944),5424,37.42
151.2,4.5,1500.0,2012.0,Marmstorf,Hamburg,21077,2,11.904000000000002,53.43620176395229,9.962177575007734,2018,7,POINT (9.962177575007734 53.43620176395229),6321,43.13
97.92,3.5,1459.0079999999998,2015.0,Rotherbaum,Hamburg,20146,7,17.88,53.56525854885626,9.982510293967671,2018,3,POINT (9.982510293967671 53.56525854885626),6535,49.71
89.16,2.5,1830.0,2021.0,Hamb.-Altstadt,Hamburg,20457,7,24.624000000000002,53.54728690026146,10.000672996460077,2018,12,POINT (10.00067299646008 53.54728690026146),6633,45.88
103.2,3.5,895.68,1999.0,Neugraben-Fischbek,Hamburg,21147,5,10.415999999999999,53.47635179258113,9.860133473443575,2018,3,POINT (9.860133473443575 53.47635179258113),5725,37.42
39.036,1.5,370.8,1953.0,Barmbek-Nord,Hamburg,22307,7,11.4,53.6030463956665,10.042099962595985,2018,9,POINT (10.04209996259599 53.6030463956665),6839,37.08
88.38,3.0,706.8,1978.0,Steilshoop,Hamburg,22309,7,9.6,53.61465892340119,10.06606941167936,2018,7,POINT (10.06606941167936 53.61465892340119),7041,33.59
79.992,2.5,731.928,1991.0,Eidelstedt,Hamburg,22523,5,10.98,53.606286656209754,9.90389353616483,2018,2,POINT (9.90389353616483 53.60628665620975),5940,37.07
83.712,3.5,783.6,1963.0,Rissen,Hamburg,22559,5,11.232000000000001,53.578736804928475,9.74968131886541,2018,11,POINT (9.749681318865409 53.57873680492848),4936,48.74
79.2,2.5,1062.0,2019.0,Winterhude,Hamburg,22297,7,16.092,53.601814667596166,10.000015314219207,2018,4,POINT (10.00001531421921 53.60181466759617),6639,41.84
93.6,3.5,1126.8,1932.0,Barmbek-Nord,Hamburg,22307,5,14.448,53.604795879347954,10.040355688121851,2018,8,POINT (10.04035568812185 53.60479587934795),6840,37.08
80.064,2.5,733.3919999999999,1999.0,Hausbruch,Hamburg / Neuwiedenthal,21147,5,10.992,53.482188239071604,9.883604893308844,2018,4,POINT (9.883604893308844 53.4821882390716),5826,35.25
63.6,2.5,544.8,1966.0,Billstedt,Hamburg,22119,24,10.284,53.5474794667498,10.105186779775403,2018,4,POINT (10.1051867797754 53.5474794667498),7333,32.33
107.964,3.5,1140.096,2012.0,Langenhorn,Hamburg,22417,7,12.672,53.67551644473004,10.033057198670104,2018,9,POINT (10.0330571986701 53.67551644473004),6847,35.94
54.0,2.5,612.0,1972.0,Schnelsen,Hamburg,22457,5,13.595999999999998,53.639068705182645,9.916344551302533,2018,12,POINT (9.916344551302533 53.63906870518264),6043,40.65
48.516000000000005,1.5,606.0,1974.0,Lurup,Hamburg,22549,6,14.988,53.5944416069626,9.861414010526515,2018,11,POINT (9.861414010526515 53.5944416069626),5738,34.14
62.4,2.0,696.0,1984.0,Rahlstedt,Hamburg,22145,5,13.38,53.59180919186996,10.161298958602735,2018,4,POINT (10.16129895860274 53.59180919186996),7638,39.75
42.0,1.5,326.244,1935.0,Harburg,Hamburg,21073,5,9.324,53.4528238290005,9.981364072821002,2018,1,POINT (9.981364072821002 53.4528238290005),6523,31.25
89.72399999999999,3.0,1308.0,1942.0,Hoheluft-Ost,Hamburg,20251,6,17.496,53.5852250268801,9.976914810748248,2018,10,POINT (9.976914810748248 53.5852250268801),6437,44.75
80.4,3.5,662.4,1974.0,Rahlstedt,Hamburg,22145,5,9.888,53.63052448109601,10.151847213349924,2018,11,POINT (10.15184721334992 53.63052448109601),7643,39.75
85.2,3.5,714.0,1964.0,Rissen,Hamburg / Rissen,22559,5,10.056000000000001,53.57809839959025,9.749302275231909,2018,12,POINT (9.749302275231909 53.57809839959025),4936,48.74
112.2,3.5,1068.0,2011.0,Schnelsen,Hamburg-Schnelsen,22457,5,11.424000000000001,53.63610532086554,9.911813630501516,2018,4,POINT (9.911813630501516 53.63610532086554),6043,40.65
59.43600000000001,2.5,594.36,1982.0,Eppendorf,Hamburg,22529,6,12.0,53.600574416642885,9.98104152772268,2018,5,POINT (9.981041527722679 53.60057441664289),6439,46.44
60.0,2.5,437.292,1955.0,Harburg,Hamburg,21073,1,8.748,53.45265984446945,9.981394667198293,2018,7,POINT (9.981394667198293 53.45265984446945),6523,31.25
84.024,2.5,1238.4,2019.0,Lurup,Hamburg,22547,1,17.688,53.590538538846594,9.87450126215744,2018,3,POINT (9.874501262157439 53.59053853884659),5738,34.14
114.0,3.5,1560.0,2020.0,Sasel,Hamburg,22393,5,16.416,53.64925132876265,10.108265105518472,2018,10,POINT (10.10826510551847 53.64925132876265),7345,50.88
62.4,2.5,528.0,2012.0,Lohbrügge,Hamburg,21031,7,10.152000000000001,53.51145781936015,10.197028888488463,2018,7,POINT (10.19702888848846 53.51145781936015),7929,38.07
53.22,2.5,816.0,2020.0,Bahrenfeld,Hamburg,22761,7,18.396,53.562841050321566,9.924230698431684,2018,1,POINT (9.924230698431684 53.56284105032157),6135,35.84
132.0,3.5,1740.0,2018.0,Lokstedt,Hamburg,22529,7,15.815999999999999,53.589211138117,9.961924378700193,2018,2,POINT (9.961924378700193 53.589211138117),6338,38.87
115.2,5.5,1198.8,1976.0,Rahlstedt,Hamburg,22145,1,12.492,53.62696159668455,10.15299952597171,2018,9,POINT (10.15299952597171 53.62696159668455),7642,39.75
95.62799999999999,3.5,1380.0,1939.0,Ottensen,Hamburg,22763,5,17.316,53.550873254129705,9.913252893154944,2018,11,POINT (9.913252893154944 53.55087325412971),6033,38.71
81.324,3.5,588.0,1958.0,Heimfeld,Hamburg / Heimfeld,21075,6,8.676,53.46423376057781,9.958672873977102,2018,2,POINT (9.958672873977102 53.46423376057781),6324,35.31
82.884,3.5,714.0,1961.0,Ohlsdorf,Hamburg,22309,5,10.332,53.60853097123124,10.038919339318824,2018,3,POINT (10.03891933931882 53.60853097123124),6840,39.84
61.956,2.5,852.0,1931.0,Barmbek-Nord,Hamburg,22305,7,16.5,53.59184972983122,10.04698876150391,2018,3,POINT (10.04698876150391 53.59184972983122),6938,37.08
36.0,2.0,438.0,1911.0,Rönneburg,Hamburg,21079,1,14.604000000000001,53.437810942163274,10.003158340142976,2018,7,POINT (10.00315834014298 53.43781094216327),6621,41.4
79.8,3.5,884.4,1960.0,Langenhorn,Hamburg,22415,1,13.296,53.65517297944811,10.003449858930752,2018,12,POINT (10.00344985893075 53.65517297944811),6645,35.94
62.4,3.0,686.4,1917.0,Wandsbek,Hamburg,22041,5,13.2,53.57385867830814,10.083027209153848,2018,7,POINT (10.08302720915385 53.57385867830814),7136,37.68
